 2.4000E+000;-6.8745E-004;-4.0293E-004; 1.1993E-003;-5.6814E+003;-1.4612E+003; 5.5655E+007;-1.7219E+005;-8.2530E+005;-8.2530E+005;
 2.6000E+000;-7.5402E-004;-4.3440E-004; 1.2992E-003;-6.6399E+003;-2.2913E+003; 5.6585E+007;-1.6738E+005;-7.7143E+005;-7.7143E+005;
 2.8000E+000;-8.2087E-004;-4.6579E-004; 1.3991E-003;-7.6695E+003;-3.2105E+003; 5.7417E+007;-1.7403E+005;-7.2353E+005;-7.2353E+005;
 3.0000E+000;-8.8793E-004;-4.9710E-004; 1.4989E-003;-8.7599E+003;-4.2095E+003; 5.8164E+007;-1.9034E+005;-6.8216E+005;-6.8216E+005;
 3.2000E+000;-9.5519E-004;-5.2837E-004; 1.5988E-003;-9.8898E+003;-5.2749E+003; 5.8836E+007;-2.1411E+005;-6.4726E+005;-6.4726E+005;
 3.4000E+000;-1.0226E-003;-5.5959E-004; 1.6986E-003;-1.1041E+004;-6.3979E+003; 5.9445E+007;-2.4318E+005;-6.1831E+005;-6.1831E+005;
 3.6000E+000;-1.0902E-003;-5.9078E-004; 1.7985E-003;-1.2204E+004;-7.5696E+003; 6.0000E+007;-2.7565E+005;-5.9458E+005;-5.9458E+005;
 3.8000E+000;-1.1578E-003;-6.2194E-004; 1.8983E-003;-1.3382E+004;-8.7812E+003; 6.0510E+007;-3.1004E+005;-5.7527E+005;-5.7527E+005;
 4.0000E+000;-1.2256E-003;-6.5308E-004; 1.9981E-003;-1.4578E+004;-1.0024E+004; 6.0980E+007;-3.4527E+005;-5.5960E+005;-5.5960E+005;
 4.2000E+000;-1.2934E-003;-6.8420E-004; 2.0979E-003;-1.5791E+004;-1.1292E+004; 6.1416E+007;-3.8057E+005;-5.4692E+005;-5.4692E+005;
 4.4000E+000;-1.3613E-003;-7.1531E-004; 2.1977E-003;-1.7015E+004;-1.2581E+004; 6.1824E+007;-4.1545E+005;-5.3670E+005;-5.3670E+005;
 4.6000E+000;-1.4292E-003;-7.4640E-004; 2.2974E-003;-1.8251E+004;-1.3886E+004; 6.2207E+007;-4.4959E+005;-5.2848E+005;-5.2848E+005;
 4.8000E+000;-1.4971E-003;-7.7750E-004; 2.3972E-003;-1.9499E+004;-1.5208E+004; 6.2568E+007;-4.8281E+005;-5.2191E+005;-5.2191E+005;
 5.0000E+000;-1.5651E-003;-8.0858E-004; 2.4970E-003;-2.0760E+004;-1.6546E+004; 6.2909E+007;-5.1502E+005;-5.1668E+005;-5.1668E+005;
 5.2000E+000;-1.6332E-003;-8.3966E-004; 2.5967E-003;-2.2034E+004;-1.7899E+004; 6.3234E+007;-5.4620E+005;-5.1259E+005;-5.1259E+005;
 5.4000E+000;-1.7012E-003;-8.7074E-004; 2.6965E-003;-2.3322E+004;-1.9265E+004; 6.3544E+007;-5.7636E+005;-5.0946E+005;-5.0946E+005;
 5.6000E+000;-1.7693E-003;-9.0182E-004; 2.7962E-003;-2.4626E+004;-2.0644E+004; 6.3840E+007;-6.0555E+005;-5.0718E+005;-5.0718E+005;
 5.8000E+000;-1.8374E-003;-9.3290E-004; 2.8959E-003;-2.5947E+004;-2.2033E+004; 6.4123E+007;-6.3377E+005;-5.0563E+005;-5.0563E+005;
 6.0000E+000;-1.9055E-003;-9.6397E-004; 2.9956E-003;-2.7286E+004;-2.3431E+004; 6.4396E+007;-6.6107E+005;-5.0473E+005;-5.0473E+005;
 6.2000E+000;-1.9736E-003;-9.9505E-004; 3.0953E-003;-2.8641E+004;-2.4838E+004; 6.4658E+007;-6.8745E+005;-5.0440E+005;-5.0440E+005;
 6.4000E+000;-2.0417E-003;-1.0261E-003; 3.1950E-003;-3.0013E+004;-2.6254E+004; 6.4911E+007;-7.1295E+005;-5.0460E+005;-5.0460E+005;
 6.6000E+000;-2.1098E-003;-1.0572E-003; 3.2947E-003;-3.1400E+004;-2.7680E+004; 6.5155E+007;-7.3761E+005;-5.0529E+005;-5.0529E+005;
 6.8000E+000;-2.1779E-003;-1.0883E-003; 3.3943E-003;-3.2801E+004;-2.9114E+004; 6.5391E+007;-7.6147E+005;-5.0641E+005;-5.0641E+005;
 7.0000E+000;-2.2461E-003;-1.1193E-003; 3.4940E-003;-3.4214E+004;-3.0557E+004; 6.5619E+007;-7.8460E+005;-5.0793E+005;-5.0793E+005;
 7.2000E+000;-2.3142E-003;-1.1504E-003; 3.5937E-003;-3.5638E+004;-3.2007E+004; 6.5841E+007;-8.0701E+005;-5.0980E+005;-5.0980E+005;
 7.4000E+000;-2.3823E-003;-1.1815E-003; 3.6933E-003;-3.7070E+004;-3.3467E+004; 6.6056E+007;-8.2877E+005;-5.1200E+005;-5.1200E+005;
 7.6000E+000;-2.4505E-003;-1.2126E-003; 3.7929E-003;-3.8511E+004;-3.4936E+004; 6.6264E+007;-8.4989E+005;-5.1451E+005;-5.1451E+005;
 7.8000E+000;-2.5186E-003;-1.2436E-003; 3.8925E-003;-3.9958E+004;-3.6416E+004; 6.6467E+007;-8.7044E+005;-5.1732E+005;-5.1732E+005;
 8.0000E+000;-2.5868E-003;-1.2747E-003; 3.9921E-003;-4.1412E+004;-3.7906E+004; 6.6665E+007;-8.9046E+005;-5.2041E+005;-5.2041E+005;
 8.2000E+000;-2.6549E-003;-1.3058E-003; 4.0917E-003;-4.2870E+004;-3.9407E+004; 6.6857E+007;-9.0997E+005;-5.2378E+005;-5.2378E+005;
 8.4000E+000;-2.7231E-003;-1.3368E-003; 4.1913E-003;-4.4333E+004;-4.0919E+004; 6.7044E+007;-9.2900E+005;-5.2739E+005;-5.2739E+005;
 8.6000E+000;-2.7912E-003;-1.3679E-003; 4.2909E-003;-4.5802E+004;-4.2440E+004; 6.7227E+007;-9.4758E+005;-5.3125E+005;-5.3125E+005;
 8.8000E+000;-2.8592E-003;-1.3990E-003; 4.3905E-003;-4.6789E+004;-4.2734E+004; 6.7491E+007;-9.7554E+005;-5.2093E+005;-5.2093E+005;
 9.0000E+000;-2.9274E-003;-1.4301E-003; 4.4900E-003;-4.8587E+004;-4.5370E+004; 6.7608E+007;-9.8934E+005;-5.2979E+005;-5.2979E+005;
 9.2000E+000;-2.9954E-003;-1.4612E-003; 4.5896E-003;-4.9554E+004;-4.5743E+004; 6.7842E+007;-1.0146E+006;-5.2390E+005;-5.2390E+005;
 9.4000E+000;-3.0636E-003;-1.4923E-003; 4.6891E-003;-5.1461E+004;-4.8396E+004; 6.7945E+007;-1.0263E+006;-5.3543E+005;-5.3543E+005;
 9.6000E+000;-3.1316E-003;-1.5234E-003; 4.7887E-003;-5.2402E+004;-4.8780E+004; 6.8168E+007;-1.0499E+006;-5.3150E+005;-5.3150E+005;
 9.8000E+000;-3.1998E-003;-1.5545E-003; 4.8882E-003;-5.4392E+004;-5.1470E+004; 6.8265E+007;-1.0603E+006;-5.4400E+005;-5.4400E+005;
 1.0000E+001;-3.2678E-003;-1.5856E-003; 4.9877E-003;-5.5319E+004;-5.1849E+004; 6.8478E+007;-1.0827E+006;-5.4115E+005;-5.4115E+005;
 1.0200E+001;-3.3358E-003;-1.6168E-003; 5.0872E-003;-5.6714E+004;-5.3419E+004; 6.8654E+007;-1.1026E+006;-5.4014E+005;-5.4014E+005;
 1.0400E+001;-3.4039E-003;-1.6479E-003; 5.1867E-003;-5.8113E+004;-5.4943E+004; 6.8809E+007;-1.1204E+006;-5.4178E+005;-5.4178E+005;
 1.0600E+001;-3.4719E-003;-1.6790E-003; 5.2862E-003;-5.9543E+004;-5.6453E+004; 6.8955E+007;-1.1369E+006;-5.4516E+005;-5.4516E+005;
 1.0800E+001;-3.5400E-003;-1.7102E-003; 5.3856E-003;-6.1001E+004;-5.7963E+004; 6.9097E+007;-1.1524E+006;-5.4964E+005;-5.4964E+005;
 1.1000E+001;-3.6081E-003;-1.7413E-003; 5.4851E-003;-6.2482E+004;-5.9478E+004; 6.9236E+007;-1.1672E+006;-5.5481E+005;-5.5481E+005;
 1.1200E+001;-3.6761E-003;-1.7724E-003; 5.5845E-003;-6.3981E+004;-6.0998E+004; 6.9372E+007;-1.1813E+006;-5.6046E+005;-5.6046E+005;
 1.1400E+001;-3.7442E-003;-1.8034E-003; 5.6840E-003;-6.5497E+004;-6.2524E+004; 6.9505E+007;-1.1949E+006;-5.6646E+005;-5.6646E+005;
 1.1600E+001;-3.8123E-003;-1.8345E-003; 5.7834E-003;-6.7027E+004;-6.4056E+004; 6.9636E+007;-1.2080E+006;-5.7273E+005;-5.7273E+005;
 1.1800E+001;-3.8804E-003;-1.8656E-003; 5.8828E-003;-6.8572E+004;-6.5593E+004; 6.9764E+007;-1.2207E+006;-5.7922E+005;-5.7922E+005;
 1.2000E+001;-3.9485E-003;-1.8966E-003; 5.9822E-003;-7.0129E+004;-6.7136E+004; 6.9891E+007;-1.2329E+006;-5.8590E+005;-5.8590E+005;
 1.2200E+001;-4.0167E-003;-1.9277E-003; 6.0816E-003;-7.1697E+004;-6.8685E+004; 7.0015E+007;-1.2448E+006;-5.9275E+005;-5.9275E+005;
 1.2400E+001;-4.0848E-003;-1.9587E-003; 6.1810E-003;-7.3276E+004;-7.0239E+004; 7.0137E+007;-1.2564E+006;-5.9974E+005;-5.9974E+005;
 1.2600E+001;-4.1529E-003;-1.9897E-003; 6.2804E-003;-7.4863E+004;-7.1799E+004; 7.0257E+007;-1.2676E+006;-6.0687E+005;-6.0687E+005;
 1.2800E+001;-4.2211E-003;-2.0207E-003; 6.3798E-003;-7.6460E+004;-7.3363E+004; 7.0375E+007;-1.2786E+006;-6.1410E+005;-6.1410E+005;
 1.3000E+001;-4.2893E-003;-2.0516E-003; 6.4791E-003;-7.8065E+004;-7.4932E+004; 7.0491E+007;-1.2892E+006;-6.2142E+005;-6.2142E+005;
 1.3200E+001;-4.3574E-003;-2.0826E-003; 6.5785E-003;-7.9678E+004;-7.6506E+004; 7.0605E+007;-1.2996E+006;-6.2882E+005;-6.2882E+005;
 1.3400E+001;-4.4256E-003;-2.1135E-003; 6.6778E-003;-8.1298E+004;-7.8083E+004; 7.0718E+007;-1.3098E+006;-6.3628E+005;-6.3628E+005;
 1.3600E+001;-4.4938E-003;-2.1444E-003; 6.7772E-003;-8.2925E+004;-7.9665E+004; 7.0829E+007;-1.3197E+006;-6.4379E+005;-6.4379E+005;
 1.3800E+001;-4.5620E-003;-2.1753E-003; 6.8765E-003;-8.4558E+004;-8.1251E+004; 7.0938E+007;-1.3294E+006;-6.5134E+005;-6.5134E+005;
 1.4000E+001;-4.6302E-003;-2.2062E-003; 6.9758E-003;-8.6199E+004;-8.2841E+004; 7.1045E+007;-1.3388E+006;-6.5894E+005;-6.5894E+005;
 1.4200E+001;-4.6984E-003;-2.2371E-003; 7.0751E-003;-8.7846E+004;-8.4433E+004; 7.1151E+007;-1.3481E+006;-6.6657E+005;-6.6657E+005;
 1.4400E+001;-4.7667E-003;-2.2679E-003; 7.1744E-003;-8.9501E+004;-8.6027E+004; 7.1256E+007;-1.3571E+006;-6.7424E+005;-6.7424E+005;
 1.4600E+001;-4.8349E-003;-2.2988E-003; 7.2737E-003;-9.1163E+004;-8.7624E+004; 7.1359E+007;-1.3659E+006;-6.8196E+005;-6.8196E+005;
 1.4800E+001;-4.9032E-003;-2.3296E-003; 7.3730E-003;-9.2830E+004;-8.9224E+004; 7.1460E+007;-1.3745E+006;-6.8972E+005;-6.8972E+005;
 1.5000E+001;-4.9714E-003;-2.3604E-003; 7.4722E-003;-9.4502E+004;-9.0828E+004; 7.1560E+007;-1.3828E+006;-6.9752E+005;-6.9752E+005;
 1.5200E+001;-5.0397E-003;-2.3911E-003; 7.5715E-003;-9.6177E+004;-9.2436E+004; 7.1659E+007;-1.3910E+006;-7.0536E+005;-7.0536E+005;
 1.5400E+001;-5.1080E-003;-2.4219E-003; 7.6707E-003;-9.7857E+004;-9.4048E+004; 7.1757E+007;-1.3990E+006;-7.1324E+005;-7.1324E+005;
 1.5600E+001;-5.1763E-003;-2.4526E-003; 7.7699E-003;-9.9540E+004;-9.5665E+004; 7.1853E+007;-1.4069E+006;-7.2114E+005;-7.2114E+005;
 1.5800E+001;-5.2447E-003;-2.4833E-003; 7.8692E-003;-1.0123E+005;-9.7286E+004; 7.1948E+007;-1.4145E+006;-7.2907E+005;-7.2907E+005;
 1.6000E+001;-5.3130E-003;-2.5140E-003; 7.9684E-003;-1.0292E+005;-9.8911E+004; 7.2042E+007;-1.4220E+006;-7.3701E+005;-7.3701E+005;
 1.6200E+001;-5.3814E-003;-2.5447E-003; 8.0676E-003;-1.0461E+005;-1.0054E+005; 7.2134E+007;-1.4294E+006;-7.4497E+005;-7.4497E+005;
 1.6400E+001;-5.4497E-003;-2.5753E-003; 8.1668E-003;-1.0631E+005;-1.0217E+005; 7.2225E+007;-1.4366E+006;-7.5292E+005;-7.5292E+005;
 1.6600E+001;-5.5181E-003;-2.6060E-003; 8.2660E-003;-1.0800E+005;-1.0381E+005; 7.2316E+007;-1.4436E+006;-7.6088E+005;-7.6088E+005;
 1.6800E+001;-5.5865E-003;-2.6366E-003; 8.3651E-003;-1.0971E+005;-1.0544E+005; 7.2405E+007;-1.4506E+006;-7.6883E+005;-7.6883E+005;
 1.7000E+001;-5.6549E-003;-2.6671E-003; 8.4643E-003;-1.1141E+005;-1.0708E+005; 7.2493E+007;-1.4573E+006;-7.7677E+005;-7.7677E+005;
 1.7200E+001;-5.7233E-003;-2.6977E-003; 8.5635E-003;-1.1312E+005;-1.0873E+005; 7.2580E+007;-1.4640E+006;-7.8471E+005;-7.8471E+005;
 1.7400E+001;-5.7917E-003;-2.7283E-003; 8.6626E-003;-1.1483E+005;-1.1037E+005; 7.2666E+007;-1.4705E+006;-7.9264E+005;-7.9264E+005;
 1.7600E+001;-5.8602E-003;-2.7588E-003; 8.7617E-003;-1.1654E+005;-1.1202E+005; 7.2751E+007;-1.4769E+006;-8.0056E+005;-8.0056E+005;
 1.7800E+001;-5.9286E-003;-2.7893E-003; 8.8609E-003;-1.1825E+005;-1.1368E+005; 7.2835E+007;-1.4832E+006;-8.0847E+005;-8.0847E+005;
 1.8000E+001;-5.9971E-003;-2.8198E-003; 8.9600E-003;-1.1997E+005;-1.1533E+005; 7.2918E+007;-1.4893E+006;-8.1638E+005;-8.1638E+005;
 1.8200E+001;-6.0656E-003;-2.8502E-003; 9.0591E-003;-1.2168E+005;-1.1699E+005; 7.3000E+007;-1.4953E+006;-8.2429E+005;-8.2429E+005;
 1.8400E+001;-6.1342E-003;-2.8806E-003; 9.1582E-003;-1.3535E+005;-1.2012E+005; 7.3043E+007;-1.5013E+006;-8.2794E+005;-8.2794E+005;
 1.8600E+001;-6.2026E-003;-2.9111E-003; 9.2573E-003;-1.2508E+005;-1.2034E+005; 7.3156E+007;-1.5073E+006;-8.3770E+005;-8.3770E+005;
 1.8800E+001;-6.2712E-003;-2.9415E-003; 9.3563E-003;-1.3871E+005;-1.2333E+005; 7.3202E+007;-1.5130E+006;-8.4250E+005;-8.4250E+005;
 1.9000E+001;-6.3397E-003;-2.9719E-003; 9.4554E-003;-1.4037E+005;-1.2498E+005; 7.3277E+007;-1.5188E+006;-8.4859E+005;-8.4859E+005;
 1.9200E+001;-6.4083E-003;-3.0022E-003; 9.5545E-003;-1.4205E+005;-1.2659E+005; 7.3354E+007;-1.5244E+006;-8.5551E+005;-8.5551E+005;
 1.9400E+001;-6.4768E-003;-3.0326E-003; 9.6535E-003;-1.4373E+005;-1.2819E+005; 7.3431E+007;-1.5299E+006;-8.6284E+005;-8.6284E+005;
 1.9600E+001;-6.5454E-003;-3.0629E-003; 9.7525E-003;-1.4542E+005;-1.2979E+005; 7.3507E+007;-1.5353E+006;-8.7038E+005;-8.7038E+005;
 1.9800E+001;-6.6139E-003;-3.0932E-003; 9.8516E-003;-1.4712E+005;-1.3140E+005; 7.3582E+007;-1.5406E+006;-8.7805E+005;-8.7805E+005;
 2.0000E+001;-6.6825E-003;-3.1235E-003; 9.9506E-003;-1.4882E+005;-1.3300E+005; 7.3656E+007;-1.5458E+006;-8.8579E+005;-8.8579E+005;
 2.0200E+001;-6.7511E-003;-3.1537E-003; 1.0050E-002;-1.5051E+005;-1.3461E+005; 7.3730E+007;-1.5509E+006;-8.9358E+005;-8.9358E+005;
 2.0400E+001;-6.8197E-003;-3.1840E-003; 1.0149E-002;-1.5221E+005;-1.3622E+005; 7.3803E+007;-1.5560E+006;-9.0139E+005;-9.0139E+005;
 2.0600E+001;-6.8884E-003;-3.2142E-003; 1.0248E-002;-1.5391E+005;-1.3783E+005; 7.3875E+007;-1.5610E+006;-9.0924E+005;-9.0924E+005;
 2.0800E+001;-6.9570E-003;-3.2444E-003; 1.0347E-002;-1.5562E+005;-1.3944E+005; 7.3946E+007;-1.5659E+006;-9.1711E+005;-9.1711E+005;
 2.1000E+001;-7.0257E-003;-3.2745E-003; 1.0446E-002;-1.5733E+005;-1.4106E+005; 7.4017E+007;-1.5707E+006;-9.2501E+005;-9.2501E+005;
 2.1200E+001;-7.0943E-003;-3.3047E-003; 1.0544E-002;-1.5904E+005;-1.4267E+005; 7.4086E+007;-1.5754E+006;-9.3293E+005;-9.3293E+005;
 2.1400E+001;-7.1630E-003;-3.3348E-003; 1.0643E-002;-1.6075E+005;-1.4429E+005; 7.4156E+007;-1.5800E+006;-9.4088E+005;-9.4088E+005;
 2.1600E+001;-7.2317E-003;-3.3649E-003; 1.0742E-002;-1.6247E+005;-1.4590E+005; 7.4224E+007;-1.5846E+006;-9.4886E+005;-9.4886E+005;
 2.1800E+001;-7.3004E-003;-3.3950E-003; 1.0841E-002;-1.6420E+005;-1.4752E+005; 7.4292E+007;-1.5890E+006;-9.5687E+005;-9.5687E+005;
 2.2000E+001;-7.3691E-003;-3.4251E-003; 1.0940E-002;-1.6592E+005;-1.4914E+005; 7.4359E+007;-1.5934E+006;-9.6490E+005;-9.6490E+005;
 2.2200E+001;-7.4378E-003;-3.4551E-003; 1.1039E-002;-1.6765E+005;-1.5075E+005; 7.4425E+007;-1.5977E+006;-9.7296E+005;-9.7296E+005;
 2.2400E+001;-7.5066E-003;-3.4852E-003; 1.1138E-002;-1.6939E+005;-1.5237E+005; 7.4491E+007;-1.6019E+006;-9.8104E+005;-9.8104E+005;
 2.2600E+001;-7.5753E-003;-3.5152E-003; 1.1237E-002;-1.7113E+005;-1.5399E+005; 7.4556E+007;-1.6060E+006;-9.8916E+005;-9.8916E+005;
 2.2800E+001;-7.6441E-003;-3.5451E-003; 1.1336E-002;-1.7287E+005;-1.5560E+005; 7.4621E+007;-1.6101E+006;-9.9729E+005;-9.9729E+005;
 2.3000E+001;-7.7129E-003;-3.5751E-003; 1.1435E-002;-1.7462E+005;-1.5722E+005; 7.4684E+007;-1.6141E+006;-1.0054E+006;-1.0054E+006;
 2.3200E+001;-7.7817E-003;-3.6050E-003; 1.1534E-002;-1.7637E+005;-1.5884E+005; 7.4748E+007;-1.6180E+006;-1.0136E+006;-1.0136E+006;
 2.3400E+001;-7.8505E-003;-3.6349E-003; 1.1632E-002;-1.7813E+005;-1.6046E+005; 7.4810E+007;-1.6218E+006;-1.0218E+006;-1.0218E+006;
 2.3600E+001;-7.9193E-003;-3.6648E-003; 1.1731E-002;-1.7988E+005;-1.6207E+005; 7.4872E+007;-1.6256E+006;-1.0300E+006;-1.0300E+006;
 2.3800E+001;-7.9882E-003;-3.6947E-003; 1.1830E-002;-1.8163E+005;-1.6370E+005; 7.4934E+007;-1.6293E+006;-1.0382E+006;-1.0382E+006;
 2.4000E+001;-8.0570E-003;-3.7246E-003; 1.1929E-002;-1.8338E+005;-1.6532E+005; 7.4995E+007;-1.6330E+006;-1.0465E+006;-1.0465E+006;
 2.4200E+001;-8.1259E-003;-3.7544E-003; 1.2028E-002;-1.8514E+005;-1.6694E+005; 7.5055E+007;-1.6366E+006;-1.0547E+006;-1.0547E+006;
 2.4400E+001;-8.1947E-003;-3.7842E-003; 1.2126E-002;-1.8688E+005;-1.6857E+005; 7.5115E+007;-1.6402E+006;-1.0629E+006;-1.0629E+006;
 2.4600E+001;-8.2636E-003;-3.8140E-003; 1.2225E-002;-1.8863E+005;-1.7020E+005; 7.5174E+007;-1.6437E+006;-1.0712E+006;-1.0712E+006;
 2.4800E+001;-8.3325E-003;-3.8437E-003; 1.2324E-002;-1.9038E+005;-1.7183E+005; 7.5233E+007;-1.6471E+006;-1.0794E+006;-1.0794E+006;
 2.5000E+001;-8.4015E-003;-3.8734E-003; 1.2423E-002;-1.9212E+005;-1.7347E+005; 7.5291E+007;-1.6506E+006;-1.0876E+006;-1.0876E+006;
 2.5200E+001;-8.4704E-003;-3.9032E-003; 1.2522E-002;-1.9386E+005;-1.7510E+005; 7.5348E+007;-1.6539E+006;-1.0959E+006;-1.0959E+006;
 2.5400E+001;-8.5393E-003;-3.9329E-003; 1.2620E-002;-1.9560E+005;-1.7674E+005; 7.5405E+007;-1.6573E+006;-1.1041E+006;-1.1041E+006;
 2.5600E+001;-8.6083E-003;-3.9625E-003; 1.2719E-002;-1.9734E+005;-1.7838E+005; 7.5462E+007;-1.6606E+006;-1.1124E+006;-1.1124E+006;
 2.5800E+001;-8.6773E-003;-3.9922E-003; 1.2818E-002;-1.9907E+005;-1.8003E+005; 7.5518E+007;-1.6638E+006;-1.1206E+006;-1.1206E+006;
 2.6000E+001;-8.7463E-003;-4.0218E-003; 1.2917E-002;-2.0081E+005;-1.8167E+005; 7.5574E+007;-1.6670E+006;-1.1288E+006;-1.1288E+006;
 2.6200E+001;-8.8153E-003;-4.0514E-003; 1.3015E-002;-2.0254E+005;-1.8332E+005; 7.5629E+007;-1.6702E+006;-1.1371E+006;-1.1371E+006;
 2.6400E+001;-8.8836E-003;-4.0811E-003; 1.3114E-002;-1.8798E+005;-1.6374E+005; 7.5919E+007;-1.6735E+006;-1.1670E+006;-1.1670E+006;
 2.6600E+001;-8.9530E-003;-4.1107E-003; 1.3213E-002;-2.0559E+005;-1.8601E+005; 7.5785E+007;-1.6761E+006;-1.1618E+006;-1.1618E+006;
 2.6800E+001;-9.0222E-003;-4.1402E-003; 1.3311E-002;-2.0748E+005;-1.8799E+005; 7.5800E+007;-1.6792E+006;-1.1657E+006;-1.1657E+006;
 2.7000E+001;-9.0906E-003;-4.1699E-003; 1.3410E-002;-1.9321E+005;-1.6877E+005; 7.6078E+007;-1.6822E+006;-1.1940E+006;-1.1940E+006;
 2.7200E+001;-9.1601E-003;-4.1994E-003; 1.3509E-002;-2.1059E+005;-1.9076E+005; 7.5942E+007;-1.6848E+006;-1.1879E+006;-1.1879E+006;
 2.7400E+001;-9.2292E-003;-4.2288E-003; 1.3607E-002;-2.1249E+005;-1.9276E+005; 7.5955E+007;-1.6879E+006;-1.1913E+006;-1.1913E+006;
 2.7600E+001;-9.2977E-003;-4.2584E-003; 1.3706E-002;-1.9832E+005;-1.7392E+005; 7.6230E+007;-1.6906E+006;-1.2191E+006;-1.2191E+006;
 2.7800E+001;-9.3672E-003;-4.2878E-003; 1.3805E-002;-2.1562E+005;-1.9557E+005; 7.6095E+007;-1.6933E+006;-1.2128E+006;-1.2128E+006;
 2.8000E+001;-9.4358E-003;-4.3174E-003; 1.3903E-002;-2.0176E+005;-1.7714E+005; 7.6338E+007;-1.6959E+006;-1.2378E+006;-1.2378E+006;
 2.8200E+001;-9.5053E-003;-4.3468E-003; 1.4002E-002;-2.1889E+005;-1.9869E+005; 7.6197E+007;-1.6987E+006;-1.2303E+006;-1.2303E+006;
 2.8400E+001;-9.5739E-003;-4.3762E-003; 1.4100E-002;-2.0519E+005;-1.8047E+005; 7.6436E+007;-1.7012E+006;-1.2548E+006;-1.2548E+006;
 2.8600E+001;-9.6435E-003;-4.4056E-003; 1.4199E-002;-2.2219E+005;-2.0185E+005; 7.6295E+007;-1.7041E+006;-1.2470E+006;-1.2470E+006;
 2.8800E+001;-9.7122E-003;-4.4350E-003; 1.4298E-002;-2.0858E+005;-1.8385E+005; 7.6532E+007;-1.7065E+006;-1.2711E+006;-1.2711E+006;
 2.9000E+001;-9.7818E-003;-4.4643E-003; 1.4396E-002;-2.2551E+005;-2.0503E+005; 7.6391E+007;-1.7095E+006;-1.2632E+006;-1.2632E+006;
 2.9200E+001;-9.8504E-003;-4.4937E-003; 1.4495E-002;-2.1196E+005;-1.8724E+005; 7.6627E+007;-1.7117E+006;-1.2872E+006;-1.2872E+006;
 2.9400E+001;-9.9201E-003;-4.5229E-003; 1.4593E-002;-2.2883E+005;-2.0822E+005; 7.6486E+007;-1.7148E+006;-1.2793E+006;-1.2793E+006;
 2.9600E+001;-9.9888E-003;-4.5523E-003; 1.4692E-002;-2.1532E+005;-1.9066E+005; 7.6720E+007;-1.7170E+006;-1.3031E+006;-1.3031E+006;
 2.9800E+001;-1.0058E-002;-4.5815E-003; 1.4790E-002;-2.3215E+005;-2.1143E+005; 7.6581E+007;-1.7201E+006;-1.2951E+006;-1.2951E+006;
 3.0000E+001;-1.0127E-002;-4.6107E-003; 1.4889E-002;-2.1867E+005;-1.9409E+005; 7.6812E+007;-1.7223E+006;-1.3188E+006;-1.3188E+006;
 3.0200E+001;-1.0196E-002;-4.6401E-003; 1.4987E-002;-2.2069E+005;-1.9518E+005; 7.6900E+007;-1.7240E+006;-1.3330E+006;-1.3330E+006;
 3.0400E+001;-1.0266E-002;-4.6692E-003; 1.5086E-002;-2.3697E+005;-2.1607E+005; 7.6727E+007;-1.7276E+006;-1.3215E+006;-1.3215E+006;
